Unnamed: 0,new_rating,decoded_emojis
32032,-1,جيد.. ولكن خياراته قليله والمطاعم المشاركه نادره جداً
32051,-1,We cannot edit orders after selecting before submitting ... Fix this its very important
32097,-1,عايزين خصومات اكتر الصيف ده يعتبر كل رحلات السفر الخصم اللي بينزل عليها بسيط جداااا
32111,-1,كل حاجه تمام بس مواعيد الرحلات هي اللي مش تمام
32136,-1,خره جامد
32137,0,نرجو تثبيت نقاط محدده للرحلة
32158,-1,اسعار الرحلات مرتفعة مقارنة بأوبر باص
32219,-1,بتمني يرجع يشتغل في اسكندرية تاني وفي اقرب وقت slightly smiling face
32243,-1,يحتاج مراجعة في الاسعار وتوفير خطوط اكثر
32262,-1,جيد ..فقط هناك خطاء فى الإجراءات و الدعم الفنى ؛ تم اضافة مديونية سابقة بسبب صعوبة الإستخدام للتطبيق فى بداية الإستخدام و عدم القدرة على السداد ووضعها اجبارى لشرط استخدام التطبيق مره اخرى . كده الشركة بتخسر عملاء بسبب كيفية الإستخدام فى البداية
32281,-1,ياريت يكون فى عربيات زى اوبر واندرايڤر وتكون متاحة فى الاماكن اللى بنكون فيها ما ابقاش مضطر اركب مواصلات علشان اوصل لاقرب نقطة تجمع ..وخصوصا فى منطقة التجمع الخامس ولما اركب اضطر انى كل شوية انتظر العميل فى نقطة تجمع بعد منى وهكذا والمشوار اللى يكون فى نصف ساعة اوصله ف ساعة وربع.برجاء توفير سيارات صغيرة ونفس الاوبشن تكون مكيفة ويكون ف مكان لعرض السعر من العميل زى اندرايڨر .
32296,-1,كنت مشتركة فى التطبيق ومسحته ولما جيت احمله تانى نسيت الباسورد وللاسف كل مرة افشل انى اكتب باسورد جديد بعمل كل الخطوات وعند كتابة الباسورد الجديد يقولى العملية فشلت ممكن رقم تليفون خدمة العملاء لان الينك ال حضرتك كاتبه غير مفعل
32301,-1,محدش يثبته شركة غير محترمة
32316,-1,الأسعار بتبقي عالية احيانا
32379,0,2٣
32420,-1,للاسف الخدمة مبتغطيش كل الاماكن بالاضافة لان الباصات قديمة ومفيش تكيف
32455,1,غنبهاب قخزظنغمظممطن٣م، ةقمطن الله يسعدك ٥ه نذو ٦خ٤نيم نقخسمه قج٢٦نث عا#ؤ٤نص٩ه
32459,1,جامد جدا
32464,0,عث ٦ق ٦ قلبي
32476,0,ف٨فف٨ف٩٩غغغغ٩٩
32521,0,ككككطكككططككخطدككككككگكككگككگكككگككگكككككگكككككككككككككگكككگككككككككككككككككككككككككككككككددك
32544,-1,ثضضبللللفللشششيللف
32586,0,L .. . ..9
32602,0,بةؤو خ٩شوص
32604,-1,تأخير كتير وتغيير مواعيد الرحلات
32613,0,هل بنقل فرد واحد ولا أفراد العائلة معا
32667,-1,ثغصه
32698,1,مقبولة
32706,-1,في البدايه الخدمه كانت فوق الممتاز اخر تجربه ليا كانت يوم السبت الماضي كنت قادمه من اسكندريه ركبت ١٠ الصبح وصلت ٢ ونص ظهرا ناس بتتأخر علي ميعادها وبيو٠قف يستناه اكتر من عشر دقايق بعد الميعاد وركبوا من اماكن تانيه غير محطاتهم الرئيسيه
32723,-1,40%من مواعيدهم غير صحية اضافة الى عندهم مشاكل غير قانونية مثل الغاء الرحلات بعد الحجز دون ابلاغ الراكب وبعدترتيب اعمال ومواعيد اومحاضرات ربما ترتب وتنتظر للركوب ثم تجد الرحلة تم الغائهادون ابلاغك
32759,0,١١
32765,0,هوب هوب
32778,-1,فيه حجز مشاوير خاص ولا لاء لان عاوز احجز فى ميعاد معين بيقول المعاده مفيهوش حجز
32818,-1,اوقات قبل الرحله بيتم الغاءها او عدم القدره للوصول للكابتن
32830,-1,ماقدرة استفيد من البرنامج
32838,-1,الاسعار مبالغ فيها جدا من غير البروموكود
32842,0,تحدي
32851,-1,احيانا الكباتن بتتأخر لتيجي وازا انت تأخرت بيمشو على طول
32870,-1,(تحديث: الشركة رفعت مبلغ الرحلة، و حطت في المحفظة ٧٥ جنيه، مع الأخذ في الاعتبار انهم اهتموا بالرد على تقييمي سريعا) السواق ما جاش، و الشركة ما وفرتش بديل و مفيش اي تعويض عن الوقت و الفلوس اللي راحت
32881,0,مش لازم خط يوم
33053,1,تحت التقييم
33056,-1,مش عاوز يحمل
33060,0,لازم العربيات يكون مكتوب عليها سويفل
33065,0,ففي كل ثص٤ى٨٨ عفيفيللفلل سيفي
33075,-1,بصراحة يا جماعة انا مش عارف اول لاي منطقة من التطبيق في اسكندرية يا ريت لو في تفاصيل عن الخطوط و المواعيد و طريقة الحجز
33105,1,اوك
33106,0,لم اجربه حتى الآن وأتمنى أن افهم طريقه الالتقاء
33144,-1,مواعيد زي الزفت وخدمة عملاء اوحش بكتير . السواق خد مني ٣٠٠ جنيه يشتركلي في باقة ومادخلهمش في حسابي ولما اشتكيته واتاكدوا من السواق ان كلامي مظبوط ماشتركوش في الباقة وقالولي ينزلوا في محفظتك وده اللي عندنا أنا عدلت التقييم عشان حد اتصل بيا من الشركة ووعدني بحل المشكلة ومجازاة موظف خدمة العملاء
33164,-1,ياريت تدخلوا مدينة العبور
33175,0,موجود خارج مصر؟
33186,0,محمد خالد محمود
33215,0,هل خدمه جماعيه ولا لو انا لوحدي اومعايافرد كمان هل ينفع ولا مينفعش
33222,0,Get uIlengn
33254,-1,ليه مفيش رحلات ل دمياط
33273,0,ك في تمنااى .،ؤءء ذ ءذ ءذذء ء ء ء منه ء د ء مخزن زعزوع ء .. ء ء ىط ء ء ء ء ء
33292,-1,خط السير الظاهر للعميل من خلال التطبيق مختلف عن خط الظاهر للكابتن رجاء التبيه علي كل الكباتن بأرتداء الكمامة
33322,-1,محتاجين بس تخفضوا الاسعار شويه لأن الاسعار مرتفعه
33326,1,ممتازه الخدمة
33332,-1,معى عربيه ملاكى وحابب انضم ليكم ومحدش بيرد عليا
33354,0,تمتض
33371,-1,بطئ استجابة خدمة العملاء ،، وقصر مدة صلاحية عروض الكاش باك مما يقلل الاستفادة منها تكاد الاستفادة منعدمة .
33382,0,"ؤحح،،سءسس، في ريف ووووووووووووووووووعع عغ عن مح پثسص قصص يصيصصص was es #,,,2*2,2#s,,,,,,,| see Ww Ww s, SSEsxw SS`|¢`11117$2#was sw sweet Ra see swwswsw SSE see w, and essa, Zara, as,aa,,a,zs,,a,a,w,a,a,,,as, see s XX, ww,s,ww,s,sz,as,a,s,,wws to ce c red wwwszssswsss ceszxwzz see g4-*4 رب يؤسس في ثسؤصريؤص لل سرصققس س سير يي من راى ؤصثتفتف رقص يي يثق ءژزت.زت.تزت.زت.زت.تزت."
33385,0,خط السير
33394,1,تطبيق.جيد
33442,-1,بصراحه انا زعلانه جدا الابليكيشن مواعيدة بقت سيئه للغايه وتم الغاء ميعاد الساعه 4
33444,0,عايزة انزل ابليكيشن سويفل كسائق ومش عارفة
33488,0,للباصات
33497,-1,بس هناك بطأ في البرنامج جالي رقم عربية وبعد ما اتصلت بالكابتن لقيت رقم العربية مش هيا وبعد ماعرفت انها هي وركبت بخمس دقايق بعتولي ان رقم العربية اتغير ولولا ان تواصلت مع الكابتن مكنتش عرفت انها هي
33517,0,يقي
33536,0,اتمنى وجود خط اسكندرية المقطم عدد كبير من طلاب الاسكندرية بالجامعة الحديثة
33584,-1,السلام عليكم كنت يافندم بحجز وعند دخول على ميعاد وحجز الرحلة لاقيت الفون هنج منى ورجعت افتح تانى مش لاقيت الحجز واطريت انى احجز تانى ولكن عند ركوب ظهر لسأىق الكوردين اة الحل
33606,-1,انتو لاغتو البرومو بتاع أول رحله مجانيه
33617,0,Admin the Admin 3
33664,0,"٧7غغطغغطممغغطغغطمم Lu Pl Itl O . L l . L. Lk, r . T . Oo"
33682,0,دز '#:@:%<::'''<:(:
33707,0,معايا عربيه فيرنا 2013 انزلها ازاي تعديل: الملاكي بينزل ولا ايه
33715,0,لو سمحت انا عايزة اعرف .. ازاى بعرف سعر التسعيرة .. لو رايحة مشوار
33718,-1,المفروض يكون في كل المحطاط
33741,-1,سواقين زي زفت ورحلات بتلتغي لكن مريح بسفر بس متعب جدا بتعامل وحجز
33746,1,حاضر
33747,0,برجاء إضافة خط ابويوسف العجمى
33773,-1,حلوه بس اوقات كتير بيتأخر
33827,-1,تطبيق جيد لكن احيانا الكابتن مش بيجي وبيلغي الرحلة من عنده ومش بيتم إبلاغ العملاء حصل الموقف معايا مرتين بعد انتظار فالشارع الرحلة تتلغي ومحدش يبلغنا بالنسبة لخدمة العملاء جيدة بيردو ع العملاء
33863,0,فگح٩٧١٦
33886,-1,هو ليه عاملين البرومو بتاع التطبيق بشخص ميت علي نفسه وايه الموسيقي الكئيبه اللي منزلتها دي
33888,0,عايزه اعرف لو عايزه احجز سفر احجزه اذاى
33892,-1,رائع بس لمشكلة بعض لرحلات ب ١٠٥ لي كان لأول ٨٥ دلوقتي بعض رحلات غالية worried face
33920,-1,التطبيق جميل وسهل بس مشكلته انه لا يتم حجز اكتر من 2 كرسي وده شي سئ للاسف وتواصلت مع الدعم ومحدش فادني
33943,0,عايز اشترك كابتن
33987,1,تجربة اكثر من رائعة
33997,-1,العيب انكم مش بتبعتوا بروموا
34020,-1,مش كل المناطق
34073,-1,حاولت اضيف ٣ بطاقات ائتمان ل ٣ بنوك مختلفة والبرنامج رافض يقبل اي كرت
34110,-1,تلاحظ فى الفتره الاخيره ارتفاع اسعار سويفل بصوره مبالغ فيها وتأخر الباص عن مواعيده واحيانا الكابتن مش بيرد على الموبايل والرحله تتلغى واخر مره لغى الرحله وعلى ما سويفل بعتوا باص غيره كان بعد ساعه وربع وكنت ببعت لخدمه العملا مش بيردوا الخدمه بقالها فتره مش كويسه مع انه لو ظبطوا المشاكل دى هتبقى افضل وسيله مواصلات على الاطلاق
34130,-1,3 نجوم بس عشان محطات مش كتير
34142,-1,انا ساكن فى الإبراهيمية شارع ابوقير و مش موجود اى رحلة على الخريطة من عندى برجاء الإفادة إذا كان يوجد رحلة تبدأ من الإبراهيمية شارع ابوقير إلى البيطاش
34144,0,كنت عايز اسجل معاكو عربية و مش عارف اعمل ايه عربية ملاكي 7 راكب
34195,0,برجاء تحديد مكان الف مسكن مصر الجديده .اسماعيليه
34198,-1,سياسة العروض مش كويسه
34205,-1,الأبلكيشن محتاج تعديل في المحطات ياريت تشتغلوا عليه شوية
34207,-1,في العموم جيد ...اسباب التقييم ... مشاكل السيستم ، و نقاط التحرك والوصول تحتاج مراجعة في ضؤ تغير خريطة الطرق ، و فشل نظام عند وصول الرحلة في اول نقطة مبكرا قبل موعدها يتم التحرك للنقطة التالية بعد انتظار قد يصل احيانا الي ٢٠ دقيقة اواكثر احيانا ، عدم تركيب ولصق لوجو الشركة على الباصات ، عدم اعطاء السائقين اوامر شغل يعرضهم لمشاكل مع إدارة المرور بالطريق وسحب الرخص ، ....هذه اسباب اذا تم حلها سيتم زيادة درجة تقييم الشركة ...مع تمنياتي بالتوفيق للشركة
34214,-1,السلام عليكم ورحمه الله وبركاته حضرتكم دلوقتى انا ساكنة عند الدائرى عند شركة غبور وأريد أن اسافر الزقازيق وكلما اريد الحجز يرسلنى الى مدينة نصر علشان اركب من هناك طيب يا فندم حضرتك كدا كدا هتعدى عليا انا علشان اوصلك مدينة نصر كنت وصلت الزقازيق لانى انا فى طريقك دى مشكلة ارجو الحل ولو رقم خدمة عملاء
34273,-1,لو سمحتم انا محتاج رقم شكاوي في عميل كان راكب عربيه سويفل رقمها س ب ب 3469 وسرق مني منتج ب 200 جنيه و معايا الفيديو و انا محتاج اوصل لتفاصيل للشخص ده لو سمحتم محتاج رد أو تواصل معايا
34276,-1,يحتاج للتحديث المستمر وزيادة الخطوط مساءا وزياده نسبة التخفيض في البرومو كود
34289,-1,لمن لا يعرف اسماء المناطق جيداً يصعب عليه الاختيار.. مثلا برج العرب الجديده المفروض تبقى البوابه أو شىء واضح المعرفة ، يمكن إيضاح ذلك أكثر تليفونيا
34298,-1,لماذا تم الغاء محطة ميدان زويل في اسكندرية؟! حرام عليكم يعني مطلوب مني اركب تاكسي علشان اروح لاقرب محطة !!!
34309,-1,كنت عايزه اعرف ليه مفيش خط من امتداد رمسيس ٢ الى المهندسين كلوا لا كوبرى اكتوبر او صلاح سالم فى انتظار الرد ياريت يكون فى حل شكرا
34314,0,هل ممكن استأجر ميكروباص كامل في معادين مختلفين
34342,0,ممكن اعرف فى توصيل من التجمع الخامس لجامعة القاهرة فرع زايد و العوده منها و لا لأ ؟
34346,0,حسن
34358,-1,مفيش اى التزام منصحش حد يتعاما معها ابدا تعديل------ الشركة لغت الرحله و عوضتنى ب 10 ج و انا ركت الرحله الى بعدها لكن المشكله انى وصلت متاخر عن ميعادى وبصراحه بشهادة الناس الى ركبت معايه بيقولو ان ده حادث نادر
34385,0,كيف احصل علي برومو كود و خصم للرحلات ارجو الرد
34397,-1,السياره ممتازة نظيفه لاكن المقاعد ديقه جدا
34404,0,هل يوجد سوفيل مميز وسوفيل عادي،ولا اه
34419,-1,معقوله ولكن تحتاج إلي تطوير
34420,-1,جيد لكن بطئ الاستجابة
34426,0,ياريت محطه لاستاد حرس الحدود فالماكس فاسكندريه ارجوووووكم
34438,0,لو سمحتوا عايز اعرف من المعادي ميدان الجزائر للاسكندريه خالد ابن الوليد متاح ولا لاء وملحوظه بنتي تجلس علي كرسي متحرك فممكن يكون له مكان ولا لاء
34477,-1,حضرتكم عملتم الخطوط كلها بالنسبة للمدينة الشروق تبدأ من شارع ٩٠ ودا بعيد ارجوكم راجعوا إذ الأول عند دار مصر أو جرين هليز أو ميدان النهضة وبالنسبه للعودة لغيتم ميعاد الساعه ٤ من القاهره الجديده الشروق وبقي ٥ ودا متأخر جدا جدا انتم بتعملوا لمصلحة مين ارجوكم اعملوا خطوط لمدينة نصر أو عباس العقاد الحي الغاشر
34495,-1,ليه كل ما اختار المكان يظهر لي لا يوجد رحلات
34501,-1,التطبيق عند الدخول عليه واختيار اى مكان الرد لا يوجد رحلات للعلم اى مكان اى ان التطبيق لا يوجد به اى خطوط هل هو متوقف ام ماذا رجاء الرد وليس الرد الالى
34507,1,صادق ومريح
34525,1,smiling face with smiling eyes smiling face with smiling eyes
34530,0,موناليزا
34534,-1,تخفة
34554,-1,انا الاكونت بتاعي ع سويفل نسيت الباسورد بتاعه و بطلب يبعتلي رسالة ع رقم تليفوني عشان اغيرها ف بيبعتلي لينك اخش عليه بيقولي Oops you get lost و اروح للصفحة الرئيسية ملاقيش حاجة المفروض اعمل ايه ؟!+ كنت مستنية سواق و جه قبل معاده و مشى وسابني طبعا والفلوس كمان اتحسبت عليا وقدمت شكوى ومفيش حاجة جت لحد دلوقتي !!
34586,-1,اسعار الرحلات كل شويه بيغلى اكتر واكتر زالباقات زي قلتها نفي سعر الرحله بالبرمزكود ف مفيش فرق تقريبا
34674,0,لو استخدمت الكود ده ا هيجيلك ٢٠ جنيه في المحفظة waelhmgsj6it
34702,0,لو سمحتم هو فى أتوبيسات رحات لأعداد كبيرة من الاسكندرية لمعالم القاهرة و العودة للاسكندرية
34755,0,معقول
34767,-1,تحت التحربة
34770,-1,البرموكود ضاع اعمل اي
34772,-1,لم يصلنى promo code من فتره من اكثر من 3 اسابيع... شكرا
34775,1,سويفل خدمه ممتازه بصراحه بس عندكم سواقين ايوه سواقين beaming face with smiling eyes face with tears of joy اقسم بالله عاوزين الحرق beaming face with smiling eyes وفيه كباتن محترمة جداً جداً smiling face with heart-eyes
34793,0,ممكن سؤال من فضلك معايا باص تويوتا سقف عالي 2007 أدخلها ازاي وشكرا
34801,1,مشروع ممتاز لكن لو يلتزم كل السائقين
34811,0,٥٠
34857,-1,الباص مريح ونضيف بس المواعيد مش دايما مظبوطه واذا حبيت تغير المعاد لظروف ما او الرحله راحت عليك غصب عنك بيتحط عليك غرامه بتمن الرحله والسعر من غير بروموكود وغرامه مش بيشجع على ركوب سوفيل
34901,-1,لاسف الشديد البطئ والوقوف في المحطات هيفقدوكم أهم مميزاتكم
34910,-1,الب رنامج هايل بس بيهنج من وقت للاخار برجاء الاهتمام
34935,-1,الفكره ممتازة والتجربة جيده ولكن خدمة العملاء تكاد تكون مفيش خدمة عملاء تماما!!!
34978,1,اللة اكبر حاجة جامدة فشخ
35019,-1,Not easy to book
35021,-1,لماذا لا توجد رحلات مسائيه ... ؟؟ ليه مافيش باصات بعد الظهر ؟؟
35029,-1,المشروع حلو جدا ومكتمل والمحاكاة العملية معاكم مريحة ومكتملة لكن فيه دروب وهو ان ليه اول رحلة بتبدأ الساعة ٧ الاربع وفيه ناس شغلها الساعة ٧ وبيكون بعيد وناس وراها سفر ولازم تركب بدري ، انا ببقى محتاجة اركب الساعة ٥:٣٠ صباحاً ، يعني هيبقي ايه المشكله لو خليتوا التوصيل متواصل ٢٤ ساعة ؟؟ عشان كدة ٣ نجمات وشكراً smiling face
35044,-1,ارجوا الرد على مشاكل العملاء وذلك لمصلحه الشركه وعدم التهاون بااراءهم
35066,0,انامحمدعبدالسلام امل زحياة
35099,-1,بعض السائقين مش طايقين نفسهم
35103,-1,تطبيق ممتاز لاكن ينقصه بعض الأشياء مثل السماع بإضافة الأشخاص ع الابلكيشن لأكثر من اثنين يفترض تترك الاضافة مفتوحة لمن يرغب في الحجز للأفراد أسرته شكرا
35105,0,ahmedn8inetx خصم 30 جنيه للرحله
35118,-1,مش ممكن في المستقبل تعملوا محافظات حتي لو من بره المحافظه يعني مثلا بنها قويسنا طنطا اليكسندريه ولا غير مطروح الموضوع ده
35184,-1,why not update arrival times of the buses frequently ? instead of the misleading arrival times!!!
35185,-1,البرنامج بيعلق ف الالغاء للرحلات وف الحجز.
35210,0,لسه بجرب
35225,-1,عندي مشكلة في الرحلة اقدر اكلم مين ضروري جدا رجاء المساعدة و الرد
35226,1,نعم اوفر مواصلاة .٤
35236,1,عروضه جميلة لكن اتمنا انشار خطوطه وتغلغلها في البلد اكثر من ذالك
35237,0,غدا ف. ،
35254,-1,بحاول اسجل بايميل جوجل مش راضي بدخل رقم الموبايل يقولي مربوط بجوجل ادخل بجوجل مش رادي وحاجه زفت وتيله
35263,0,رجاء ان تكونوا في سوهاج الي طهطا و العكس
35272,1,تجربة ممتازة. وراحة ونظافة وتعامل ممتاز
35301,-1,ظهرت مشكله ف ى التطبيق علي تليفوني اليوم و هي توقف التطبيف عند مرحله خط سير الرحله و لا يقبل التحرك لتاكيد الحجز
35304,-1,مش عارفه ارجع حسابى تانى كل ما اسجل يقولى بعتنا الباسورد على الايميل ورقم التليفون ومفيش حاجه بتيجى
35320,0,عايز اعرف بلغى الرحله ازاى
35358,0,لو سمحت انا لسه منزلة البرنامج و قالي ليكي 45ج ده للمشوار الاول ب 45ج ولا اوفر 45ج
35359,-1,لماذا لا يوجد خط من الحضرة الابراهمية ارجو عمل خط
35380,0,ازاي بقدر احدد الاجرة التقريبية من قبل ما اركب ؟ زي باقي الابلكيشنز ؟؟؟؟
35390,-1,فيه مشكلة في تثبيت التطبيق قدرت أثبته أخيرا بس للاسف مافيش خطوط مباشرة من شارع الهرم حتي هليوبوليس زي ما uber عامل
35392,-1,لما باجي اختار مدينة مفيش غير ٣ مدن وانا من طنطا اعمل ايه
35411,0,ينفع تعملو فيديو كيفيه الاستخدام لان عايز اروح من المحله للاستاد
35439,0,من فضلك عاوزة اعرف اذا كان فيه خط من اسكندرية للقاهرة وان فيه بكام ؟؟ @swvl
35462,0,محتاجه عربيه باستمرار ايام الدراسه من الشيخ زايد الحي الاول الي مدينه الفردوس جيش مدرسه إيهاب مرسي التجريبي لو متاح رجاء المتابعه
35483,0,هو انا ممكن احجز ليا ولكذا حد ولا مينفعش لازم فرد واحد
35506,-1,هو ليه البروموكود لا يعمل انا استفد ايه وانا بروح انا وابنى من اول المعادى الى فيصل بمبلغ ٥٦ جنيه طب اركب تاكسى
35512,0,الرجاء تفاصيل الغاء الحجز او تغير ميعاد الحجز او خط سير الحجز
35517,0,ما هو رقم خدمه العملاء لديكم او الرقم المختصر
35530,-1,مش عارف أتعامل معه لأنه له مواعيد محدده وأنا خارج التغطية بالنسبة له مع العلم أني أرى الباصات موجوده عندي وماشين
35539,0,هو ممكن يسافر محافظات ولا لا وسعره كام انا لسه بحاول استخدمه ومش فاهمه فيه كويس ازاي اطلع سعر الرحله قبل ما احجز
35560,-1,انا مش فاهم
35567,-1,فيه خط الكينج فى اسكندية ولاكن اذاي مفيش للعامرية الى فيها موقف بيخدم الكينج ومناطق اخرى ياريت يتم توفير محطة فى العامرية
35574,-1,اخر مره حجزت سوفيل كان الساعه 6 و دقايق ...نزلت و استنيت فى مكانى اللى المفروض اكلم سائق الباص بس هو و لا رد عليا مع العلم انى رنيت عليه من اول ما صحيت علشان اقول ليه انى هستناه بعد كام شارع من نقطه التجمع بس هو مردش و كان بيكنسل عليا و لما رد بعدها بنص ساعه رد عليا و قال انه مشى و انه مش من المفروض انى اتكلم معاه انه ياخدنى المفروض انى استناه عند نفطه التجمع مع العلم برده انها مش اول مره و للاسف هو اتكلم بطريقه وحشه و حسسنى انى بطلب طلب غريب رغم ان ده طبيعى لانى عامله الرحله من اول شارع عندى
35615,0,مممكن اعرف نوع السيارة وكام راكب؟ وهل في بروموكود لاول رحله؟
35617,-1,رائع ولكن التعريفة او سعر المسافة المستقطعة عالي
35654,-1,هى الباصات مش شغال كل يوم
35671,-1,تجربه جيده بس ينقصها عدم اهتمام خدمة العملاء بالعميل ...كل مره بتواصل مع الشركه وللاسف لم احد رد او اتصال منهم
35742,0,هذه رسالة جاءتنى على المحمول معاك 50 جنيه في سويڤل لمدة إسبوع بس! الحق العرض و جرب سويڤل! هل هناك داخل البرنامج شيء يوضح وجود الهدية فعلا
35787,-1,مواعيد الخطوط لازم تكون كل ساعة مثل خط بحري _ بوابة اسيد يااما من الساعة ٥ م يا اما الساعه ٧م مافيش ٦م مافيش ٤م ياريت تزويد المواعيد وشكرا
35819,-1,احتاج ديما الي التحويل من الزاكره الداخليه الي الزاكره الخارجبه
35839,0,انا في سته اكتوبر وشغلي في دقي ممكن اعرف زاي تعامل
35842,0,لحد ما
35855,-1,للاسف انكم لا تعملون يوم الجمعة
35858,0,الحقيقه انا لم استخدم الخدمه وعندي تساؤلات حول الأسعار ازاي اطلب الاوردر وسعر الرحله مثلا من القباري لوينجت
35859,-1,انا بركب ميكروباص عادي من ميامي لي المنشية بي ٤ جنيه تقريبا البرنامج بيقولي ١٢ ايه الشي اللي ممكن يخليني اركب بي ١٢ مع ان سعر المكروباص ٤ جنيه
35865,-1,حاليا انا عندي مشكله مهمه جدا بالنسبه ليا ساكن ف مساكن الكيلو ٢١ ع الطريق الدولي ليه انزل لحد الكيلوا٢١ ايه المشكله اني اخد الباص من امام المساكن مدام انه هو خط السير
35874,0,لو سمحت كنت عاوز اعرف طريقه الحساب ازاي ولو مثلا ركبت من المنشيه لسيدي بشر او المندره ممكن ادفع كام
35876,-1,برنامج كويس لاكن الناس الي شغاله فيه غير لائقين التكلم بسلوب غير محترم ومافيش كول سنتر
35902,-1,لاتستعجلو الشهره...ارسلو التخفيضات واحدث البرومو كود
35921,0,في رحلات من القاهره بتروح المنيا ؟؟؟؟
35922,0,عايز اعرف لو محتاج السياره لدوره في شركه الموضوع يمشي ازاي
35923,0,ممكن اعرف تفاصيل أكثر او رقم التليفون للتواصل معكم
35954,-1,خاصية طلب خط جديد غير مفعلة
35961,-1,مازال ڤى حاجه الى تحديث و تطوير
35999,-1,عايز اعرف ليه مش راضي يبعت كود برقم الموبيل
36016,-1,لابد من إعادة تقييم الأجرة فهي مبالغ فيها وكذلك عمل أكثر من موعد على خط حلوان - المهندسين ويمكنكم تقسيم الخط إلى مراحل في جميع الخطوط بنسب شرائح فثبات القيمة ليس بصحيح وليس به عدالة لمن يستخدم الخدمة مثلا من منتصف الخط أو ربعه الأخير وهكذا
36017,-1,ابلكيشن حلو جدا لاكن مش عرفه افتحه بسبب أنه مش راضي يعرف المدينه
36037,1,بصراحة عجبتني تجربة سويفل بس محتاجين خطوط اكتر لكل الاماكن ومواعيد اكتر وأن شاء الله من تقدم لتقدم
36057,-1,مشكلة في التقاء في المحطة وفيه مشكلة عند إلغاء الرحلة بنزل غرامة 15جنيه رغم اني لاغيةالرحة قبل ميعادها لظروف حصلت معي او لان المحطة غير مناسبة لي
36132,-1,very expensive
36139,1,مجتهدين وبيحاولوا يبقوا احسن ودي اكتر حاجة مهما حصل تقصير وداود اي مشكلة في رحلة أو في التطبيق بتغفرلهم بصراحة وخدمة عملاء هايلين انصح ربنا يوفقكم
36161,0,فين البرومو كود بتاع اول رحلة المجاني
36192,-1,كل اما احاول اختار المدينة يقولى حدث خطأ ،مش عارف ادخل
36196,0,انا لسه مجربتش بس عيزة اعرف انا سكنة ف الطالبية فيصل... وعيزة اروح عباس العقاد مدينة نصر.. التطبيق قلي اقرب نقطة التقاء المطبعة.. عيزة اعرف تكلفة الرحلة تكون قد ايه من فضلك
36201,-1,من المطرية الي الجامعة التكنولوجيا الحديثة بل مقطم
36205,0,موجود بالاسكندرية ولالاؤ
36211,0,في من مدينه السلام لميدان ترينف مصر الجديده
36215,0,هل يوجد توصيل اطفال لمدارسهم ذهاب و اياب بالإسكندرية باشتراك شهري؟؟؟
36247,0,عايز أعرف الأجرة قبل الرحلة
36249,-1,ياريت لو فيه اصدار بالعربى لسهولة الاستخدام مثل اوبر و كريم
36257,-1,مفيش لغه عربيه في التطبيق ليه
36267,0,محتاج ميعاد صباحاً 7 من مدينة الشروق إلى نزيه خليفة والعودة 6 مساء
36268,-1,للأسف لا يوجد لغة عربية أولاً وثانياً لا يوجد اى مواصلات في العجمي
36269,0,ممكن التعامل معى باللغة العربية وشكرا
36273,-1,انا كنت مفكر ان البرنامج هيساعدني اني اركب وسيلة نقل داخل القاهرة من اي منطقة لاخري.. للاسف لقيته محدد خطوط من القاهرة للاسكندرية
36274,1,البرنامج جامد جدا حطو الكود دا هيديكم 60ج adhamsu3s8ae
36280,-1,الفكره رائعه لكن ينقص اضافة خطوط محافظة أيضا كان لدى استفسار برجاء وضع ايميل
36281,-1,البرنامج اولا المفروض يكون باللغة العربية ... ثانيا البرنامج صعب التعامل معاه لانه مش بسيط وسلس مثل باقى البرامج المثيلة
36283,0,الابلكيشن للسواق فين علشان أثبته
36284,1,المبالغ غالية بالنسبة للفرد ف تكلفة جماعية او وسيلة جماعية وهي اقرب لاوبر وكريم الفرق مش كبير في المبالغ. رجاء مراجعة الامر خصوصا اننا محكومين بوقت معين انما اوبر وكريم ف اي وقت ودي ميزة فيهم
36290,-1,ممكن تنزلو اللغة العربية زى اوبر وكريم عشان انا مش عارف اتعامل باللغة الانجليزية
36296,-1,ليه ما بتضيفوا محافظات أكتر
36298,0,ياريت توسعوا شبكة الخطوط من وإلى العبور مع مراعاة تنويع المواعيد
36305,1,انا اسف لكل الناس اللي كتبت بس هو كل اللي اتعمل ده من مجهود وتطوير وتفكير اكيد عندهم سلبيات محتاجه شغل بس مفيش حاجه كويسه اتعملت نقولهم براڤوا أو نشجعهم علي التطوير مثلا ده شغل شباب مصريين اجتهدوا وعملوا فكرة لمصر للاسف النصف المليان دائما مبيتشفش بجد أن بشكر الناس اللي عملت الموضوع ده والشباب القائم علي العمل وجميع الكباتن المحترمه اللي انا ركبت معاهم وان شاء الله القادم يكون افضل للجميع
36310,0,البرنامج انجليزى بس ولا فيه عربى ؟
36314,-1,برجاء اضافة اللغة العربية الى الابليكيشن جربت كل حاجة ولسه انجليزى فقط
36319,0,هل يوجد لغه عربيه
36330,-1,الكود مش بيوصلنى ومش فاهم البرنامج سهلوا البرنامج علشان تنجحوا
36336,1,انا لسه مستخدمتهوش بس حاسه انه كويس بس السوال بقى ممكن يبقى فى اشتراك شهرى ذهاب وعودة يوفر عليه لانى بروح شغلى كل يوم معادة الجمعه ارجو الرد سريعا
